id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,other_name,date_begin,date_end,district_text,district_name,district_num,region_id,region_name,party_text,party_id,party_name,num_in_party,anketa_data,anketa_url,photo,photo_id,gender,birthday,education,college,academic,old_profession,old_post,old_member,new_member,resignation_text
21137,257,mp-sn58_skl9,9,Коваль Ольга Володимирівна,Ольга,Володимирівна,Коваль,О.В.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 58/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",226,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",58,"освіта вища, доцент, Національний університет харчових технологій, член ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"", судимість відсутня, включена до виборчого списку під № 58.",http://itd.rada.gov.ua/mps/info/page/21137,http://static.rada.gov.ua/dep_img9/sn58.jpg,sn58,2,17.06.1991,Вища,Національний університет харчових технологій,доцент,,"доцент, Національний університет харчових технологій",ні,так,
10826,258,mp-sn59_skl9,9,Загоруйко Аліна Леонідівна,Аліна,Леонідівна,Загоруйко,А.Л.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 59/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,59,"освіта вища, юрисконсульт, ПП ""Українська консультаційна група"", безпартійнa, судимість відсутня, включена до виборчого списку під № 59.",http://itd.rada.gov.ua/mps/info/page/10826,http://static.rada.gov.ua/dep_img9/sn59.jpg,sn59,2,11.04.1984,Вища,,,юрисконсульт,"ПП ""Українська консультаційна група""",ні,так,
20989,259,mp-sn60_skl9,9,Бондаренко Олег Володимирович,Олег,Володимирович,Бондаренко,О.В.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 60/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,60,"освіта вища, директор, ТОВ ""Інвестплюс"", безпартійний, судимість відсутня, включений до виборчого списку під № 60.",http://itd.rada.gov.ua/mps/info/page/20989,http://static.rada.gov.ua/dep_img9/sn60.jpg,sn60,1,03.11.1975,Вища,,,директор,"ТОВ ""Інвестплюс""",ні,так,
21166,260,mp-sn61_skl9,9,Крячко Михайло Валерійович,Михайло,Валерійович,Крячко,М.В.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 61/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",226,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",61,"освіта вища, операційний директор, ТОВ ""ЕСЕМЕМСТУДІО"", член ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"", судимість відсутня, включений до виборчого списку під № 61.",http://itd.rada.gov.ua/mps/info/page/21166,http://static.rada.gov.ua/dep_img9/sn61.jpg,sn61,1,24.05.1980,Вища,,,операційний директор,"ТОВ ""ЕСЕМЕМСТУДІО""",ні,так,
19958,261,mp-sn62_skl9,9,Бардіна Марина Олегівна,Марина,Олегівна,Бардіна,М.О.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 62/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,62,"освіта вища, помічник народного депутата України, безпартійнa, судимість відсутня, включена до виборчого списку під № 62.",http://itd.rada.gov.ua/mps/info/page/19958,http://static.rada.gov.ua/dep_img9/sn62.jpg,sn62,2,17.12.1992,Вища,,,помічник народного депутата України,помічник народного депутата України,ні,так,
21220,262,mp-sn63_skl9,9,Марченко Людмила Іванівна,Людмила,Іванівна,Марченко,Л.І.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 63/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",226,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",63,"освіта вища, провідний фахівець департаменту навчання і розвитку персоналу, ТОВ ""Епіцентр К"", член ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"", судимість відсутня, включена до виборчого списку під № 63.",http://itd.rada.gov.ua/mps/info/page/21220,http://static.rada.gov.ua/dep_img9/sn63.jpg,sn63,2,28.03.1983,Вища,,,провідний фахівець департаменту навчання і розвитку персоналу,"ТОВ ""Епіцентр К""",ні,так,
21060,263,mp-sn64_skl9,9,Юнаков Іван Сергійович,Іван,Сергійович,Юнаков,І.С.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 64/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,64,"освіта вища, фізична особа – підприємець, безпартійний, судимість відсутня, включений до виборчого списку під № 64.",http://itd.rada.gov.ua/mps/info/page/21060,http://static.rada.gov.ua/dep_img9/sn64.jpg,sn64,1,28.01.1984,Вища,,,фізична особа – підприємець,фізична особа – підприємець,ні,так,
21012,264,mp-sn65_skl9,9,Володіна Дар'я Артемівна,Дар'я,Артемівна,Володіна,Д.А.,,29.08.2019,08.04.2026,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 65/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,65,"освіта вища, фізична особа – підприємець, безпартійнa, судимість відсутня, включена до виборчого списку під № 65.",http://itd.rada.gov.ua/mps/info/page/21012,http://static.rada.gov.ua/dep_img9/sn65.jpg,sn65,2,16.04.1991,Вища,,,фізична особа – підприємець,фізична особа – підприємець,ні,так,НДУ Особиста письмова заява про складення повноважень
21094,265,mp-sn66_skl9,9,Савченко Ольга Станіславівна,Ольга,Станіславівна,Савченко,О.С.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 66/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,66,"освіта вища, фізична особа – підприємець, безпартійнa, судимість відсутня, включена до виборчого списку під № 66.",http://itd.rada.gov.ua/mps/info/page/21094,http://static.rada.gov.ua/dep_img9/sn66.jpg,sn66,2,07.06.1989,Вища,,,фізична особа – підприємець,фізична особа – підприємець,ні,так,
21029,266,mp-sn67_skl9,9,Гринчук Оксана Анатоліївна,Оксана,Анатоліївна,Гринчук,О.А.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 67/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,67,"освіта вища, менеджер готельного бізнесу, ТОВ ""Бізнес-центр ""Буковина"", безпартійнa, судимість відсутня, включена до виборчого списку під № 67.",http://itd.rada.gov.ua/mps/info/page/21029,http://static.rada.gov.ua/dep_img9/sn67.jpg,sn67,2,20.06.1979,Вища,,,менеджер готельного бізнесу,"ТОВ ""Бізнес-центр ""Буковина""",ні,так,
16818,267,mp-sn68_skl9,9,Козак Володимир Васильович,Володимир,Васильович,Козак,В.В.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 68/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,68,"освіта вища, фізична особа – підприємець, безпартійний, судимість відсутня, включений до виборчого списку під № 68.",http://itd.rada.gov.ua/mps/info/page/16818,http://static.rada.gov.ua/dep_img9/sn68.jpg,sn68,1,09.06.1984,Вища,,,фізична особа – підприємець,фізична особа – підприємець,ні,так,
21281,268,mp-sn129_skl9,9,Хоменко Олена Вікторівна,Олена,Вікторівна,Хоменко,О.В.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 129/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",226,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",129,"освіта вища, директор з управління та розвитку цифрових продуктів, ТОВ ""Квартал 95"", член ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"", судимість відсутня, включена до виборчого списку під № 129.",http://itd.rada.gov.ua/mps/info/page/21281,http://static.rada.gov.ua/dep_img9/sn129.jpg,sn129,2,07.12.1975,Вища,,,директор з управління та розвитку цифрових продуктів,"ТОВ ""Квартал 95""",ні,так,
21177,269,mp-sn70_skl9,9,Сова Олександр Георгійович,Олександр,Георгійович,Сова,О.Г.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 70/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,70,"освіта загальна середня, фізична особа – підприємець, безпартійний, судимість відсутня, включений до виборчого списку під № 70.",http://itd.rada.gov.ua/mps/info/page/21177,http://static.rada.gov.ua/dep_img9/sn70.jpg,sn70,1,29.05.1972,Загальна середня,,,фізична особа – підприємець,фізична особа – підприємець,ні,так,
21005,270,mp-sn72_skl9,9,Ватрас Володимир Антонович,Володимир,Антонович,Ватрас,В.А.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 72/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,72,"освіта вища, професор кафедри цивільного права та процесу, Хмельницький університет управління та права імені Леоніда Юзькова, безпартійний, судимість відсутня, включений до виборчого списку під № 72.",http://itd.rada.gov.ua/mps/info/page/21005,http://static.rada.gov.ua/dep_img9/sn72.jpg,sn72,1,12.02.1980,Вища,Хмельницький університет управління та права імені Леоніда Юзькова,професор кафедри цивільного права та процесу,,"професор кафедри цивільного права та процесу, Хмельницький університет управління та права імені Леоніда Юзькова",ні,так,
21248,271,mp-sn73_skl9,9,Мулик Роман Миронович,Роман,Миронович,Мулик,Р.М.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 73/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,73,"освіта вища, фізична особа – підприємець, безпартійний, судимість відсутня, включений до виборчого списку під № 73.",http://itd.rada.gov.ua/mps/info/page/21248,http://static.rada.gov.ua/dep_img9/sn73.jpg,sn73,1,18.06.1973,Вища,,,фізична особа – підприємець,фізична особа – підприємець,ні,так,
21088,272,mp-sn74_skl9,9,Тарасов Олег Сергійович,Олег,Сергійович,Тарасов,О.С.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 74/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,74,"освіта вища, заступник директора із зовнішньоекономічної діяльності, ПП ""Агроекстра"", безпартійний, судимість відсутня, включений до виборчого списку під № 74.",http://itd.rada.gov.ua/mps/info/page/21088,http://static.rada.gov.ua/dep_img9/sn74.jpg,sn74,1,26.02.1984,Вища,,,заступник директора із зовнішньоекономічної діяльності,"ПП ""Агроекстра""",ні,так,
21158,273,mp-sn75_skl9,9,Костюх Анатолій Вячеславович,Анатолій,Вячеславович,Костюх,А.В.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 75/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",226,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",75,"освіта вища, тимчасово не працює, член ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"", судимість відсутня, включений до виборчого списку під № 75.",http://itd.rada.gov.ua/mps/info/page/21158,http://static.rada.gov.ua/dep_img9/sn75.jpg,sn75,1,25.03.1988,Вища,,,тимчасово не працює,тимчасово не працює,ні,так,
20992,274,mp-sn76_skl9,9,Брагар Євгеній Вадимович,Євгеній,Вадимович,Брагар,Є.В.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 76/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,76,"освіта вища, аспірант, Київський національний університет імені Тараса Шевченка, безпартійний, судимість відсутня, включений до виборчого списку під № 76.",http://itd.rada.gov.ua/mps/info/page/20992,http://static.rada.gov.ua/dep_img9/sn76.jpg,sn76,1,30.05.1994,Вища,,,аспірант,Київський національний університет імені Тараса Шевченка,ні,так,
20978,275,mp-sn77_skl9,9,Безгін Віталій Юрійович,Віталій,Юрійович,Безгін,В.Ю.,,29.08.2019,16.07.2026,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 77/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,77,"освіта вища, експерт з комунікацій та дизайну, Офіс ефективного регулювання, безпартійний, судимість відсутня, включений до виборчого списку під № 77.",http://itd.rada.gov.ua/mps/info/page/20978,http://static.rada.gov.ua/dep_img9/sn77.jpg,sn77,1,18.04.1990,Вища,,,експерт з комунікацій та дизайну,Офіс ефективного регулювання,ні,так,НДУ Особиста письмова заява про складення повноважень
21098,276,mp-sn79_skl9,9,Салійчук Олександр В'ячеславович,Олександр,В'ячеславович,Салійчук,О.В.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 79/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,79,"освіта вища, директор, ТОВ ""Перша м'ясна хата"" ТМ ""Гощанські ковбаси"", безпартійний, судимість відсутня, включений до виборчого списку під № 79.",http://itd.rada.gov.ua/mps/info/page/21098,http://static.rada.gov.ua/dep_img9/sn79.jpg,sn79,1,25.02.1987,Вища,,,директор,"ТОВ ""Перша м'ясна хата"" ТМ ""Гощанські ковбаси""",ні,так,
21207,277,mp-sn80_skl9,9,Рєпіна Елла Анатоліївна,Елла,Анатоліївна,Рєпіна,Е.А.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 80/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,80,"освіта вища, тимчасово не працює, безпартійнa, судимість відсутня, включена до виборчого списку під № 80.",http://itd.rada.gov.ua/mps/info/page/21207,http://static.rada.gov.ua/dep_img9/sn80.jpg,sn80,2,17.11.1973,Вища,,,тимчасово не працює,тимчасово не працює,ні,так,
20772,278,mp-sn81_skl9,9,Пушкаренко Арсеній Михайлович,Арсеній,Михайлович,Пушкаренко,А.М.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 81/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,81,"освіта вища, помічник-консультант народного депутата України, безпартійний, судимість відсутня, включений до виборчого списку під № 81.",http://itd.rada.gov.ua/mps/info/page/20772,http://static.rada.gov.ua/dep_img9/sn81.jpg,sn81,1,10.10.1992,Вища,,,помічник-консультант народного депутата України,помічник-консультант народного депутата України,ні,так,
21045,279,mp-sn82_skl9,9,Заблоцький Мар'ян Богданович,Мар'ян,Богданович,Заблоцький,М.Б.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 82/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,82,"освіта вища, голова правління, Українська аграрна асоціація, безпартійний, судимість відсутня, включений до виборчого списку під № 82.",http://itd.rada.gov.ua/mps/info/page/21045,http://static.rada.gov.ua/dep_img9/sn82.jpg,sn82,1,21.09.1985,Вища,,,голова правління,Українська аграрна асоціація,ні,так,
21135,280,mp-sn83_skl9,9,Клочко Андрій Андрійович,Андрій,Андрійович,Клочко,А.А.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 83/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,83,"освіта вища, кризис-менеджер, Київський національний університет будівництва та архітектури, безпартійний, судимість відсутня, включений до виборчого списку під № 83.",http://itd.rada.gov.ua/mps/info/page/21135,http://static.rada.gov.ua/dep_img9/sn83.jpg,sn83,1,16.03.1981,Вища,,,кризис-менеджер,Київський національний університет будівництва та архітектури,ні,так,
21242,281,mp-sn84_skl9,9,Овчинникова Юлія Юріївна,Юлія,Юріївна,Овчинникова,Ю.Ю.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 84/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,84,"освіта вища, виконувач обов'язків декана біологічного факультету, Донецький національний університет імені Василя Стуса, безпартійнa, судимість відсутня, включена до виборчого списку під № 84.",http://itd.rada.gov.ua/mps/info/page/21242,http://static.rada.gov.ua/dep_img9/sn84.jpg,sn84,2,24.03.1985,Вища,,,виконувач обов'язків декана біологічного факультету,Донецький національний університет імені Василя Стуса,ні,так,
21232,282,mp-sn85_skl9,9,Мережко Олександр Олександрович,Олександр,Олександрович,Мережко,О.О.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 85/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,85,"освіта вища, професор кафедри права, Київський національний лінгвістичний університет, безпартійний, судимість відсутня, включений до виборчого списку під № 85.",http://itd.rada.gov.ua/mps/info/page/21232,http://static.rada.gov.ua/dep_img9/sn85.jpg,sn85,1,14.02.1971,Вища,Київський національний лінгвістичний університет,професор кафедри права,,"професор кафедри права, Київський національний лінгвістичний університет",ні,так,
21090,283,mp-sn86_skl9,9,Устенко Олексій Олегович,Олексій,Олегович,Устенко,О.О.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 86/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,86,"освіта вища, голова інвестиційного напрямку, ТОВ ""Агродженерейшн"", безпартійний, судимість відсутня, включений до виборчого списку під № 86.",http://itd.rada.gov.ua/mps/info/page/21090,http://static.rada.gov.ua/dep_img9/sn86.jpg,sn86,1,07.04.1994,Вища,,,голова інвестиційного напрямку,"ТОВ ""Агродженерейшн""",ні,так,
21115,284,mp-sn87_skl9,9,Кабанов Олександр Євгенійович,Олександр,Євгенійович,Кабанов,О.Є.,,29.08.2019,12.01.2026,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 87/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",226,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",87,"освіта вища, сценарист, ТОВ ""Квартал 95"", член ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"", судимість відсутня, включений до виборчого списку під № 87.",http://itd.rada.gov.ua/mps/info/page/21115,http://static.rada.gov.ua/dep_img9/sn87.jpg,sn87,1,06.08.1973,Вища,,,сценарист,"ТОВ ""Квартал 95""",ні,так,НДУ Смерть
21009,285,mp-sn88_skl9,9,Веніславський Федір Володимирович,Федір,Володимирович,Веніславський,Ф.В.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 88/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,88,"освіта вища, доцент кафедри конституційного права України, Національний юридичний університет імені Ярослава Мудрого, безпартійний, судимість відсутня, включений до виборчого списку під № 88.",http://itd.rada.gov.ua/mps/info/page/21009,http://static.rada.gov.ua/dep_img9/sn88.jpg,sn88,1,16.05.1969,Вища,Національний юридичний університет імені Ярослава Мудрого,доцент кафедри конституційного права України,,"доцент кафедри конституційного права України, Національний юридичний університет імені Ярослава Мудрого",ні,так,
20995,286,mp-sn89_skl9,9,Булах Лада Валентинівна,Лада,Валентинівна,Булах,Л.В.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 89/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,89,"освіта вища, виконавчий директор, благодійна організація ""100 % життя. Київський регіон"", безпартійнa, судимість відсутня, включена до виборчого списку під № 89.",http://itd.rada.gov.ua/mps/info/page/20995,http://static.rada.gov.ua/dep_img9/sn89.jpg,sn89,2,11.02.1976,Вища,,,виконавчий директор,"благодійна організація ""100 % життя. Київський регіон""",ні,так,
21266,287,mp-sn90_skl9,9,Петруняк Євген Васильович,Євген,Васильович,Петруняк,Є.В.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 90/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,90,"освіта вища, адвокат, безпартійний, судимість відсутня, включений до виборчого списку під № 90.",http://itd.rada.gov.ua/mps/info/page/21266,http://static.rada.gov.ua/dep_img9/sn90.jpg,sn90,1,24.07.1977,Вища,,,адвокат,адвокат,ні,так,
21218,288,mp-sn91_skl9,9,Маріковський Олександр Валерійович,Олександр,Валерійович,Маріковський,О.В.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 91/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,91,"освіта вища, генеральний директор, ТОВ ""Медіатека"", безпартійний, судимість відсутня, включений до виборчого списку під № 91.",http://itd.rada.gov.ua/mps/info/page/21218,http://static.rada.gov.ua/dep_img9/sn91.jpg,sn91,1,18.09.1982,Вища,,,генеральний директор,"ТОВ ""Медіатека""",ні,так,
21080,289,mp-sn92_skl9,9,Федієнко Олександр Павлович,Олександр,Павлович,Федієнко,О.П.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 92/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,92,"освіта вища, директор, ТОВ ""ІМК"", безпартійний, судимість відсутня, включений до виборчого списку під № 92.",http://itd.rada.gov.ua/mps/info/page/21080,http://static.rada.gov.ua/dep_img9/sn92.jpg,sn92,1,20.04.1972,Вища,,,директор,"ТОВ ""ІМК""",ні,так,
21244,290,mp-sn93_skl9,9,Мотовиловець Андрій Вікторович,Андрій,Вікторович,Мотовиловець,А.В.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 93/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,93,"освіта вища, перший заступник директора, ДП ""Прозорро.Продажі"", безпартійний, судимість відсутня, включений до виборчого списку під № 93.",http://itd.rada.gov.ua/mps/info/page/21244,http://static.rada.gov.ua/dep_img9/sn93.jpg,sn93,1,29.04.1982,Вища,,,перший заступник директора,"ДП ""Прозорро.Продажі""",ні,так,
21144,291,mp-sn94_skl9,9,Колісник Анна Сергіївна,Анна,Сергіївна,Колісник,А.С.,,29.08.2019,21.10.2025,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 94/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,94,"освіта вища, тимчасово не працює, безпартійнa, судимість відсутня, включена до виборчого списку під № 94.",http://itd.rada.gov.ua/mps/info/page/21144,http://static.rada.gov.ua/dep_img9/sn94.jpg,sn94,2,24.10.1994,Вища,,,тимчасово не працює,тимчасово не працює,ні,так,НДУ Особиста письмова заява про складення повноважень
20986,292,mp-sn95_skl9,9,Богуцька Єлізавета Петрівна,Єлізавета,Петрівна,Богуцька,Є.П.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 95/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,95,"освіта вища, тимчасово не працює, безпартійнa, судимість відсутня, включена до виборчого списку під № 95.",http://itd.rada.gov.ua/mps/info/page/20986,http://static.rada.gov.ua/dep_img9/sn95.jpg,sn95,2,14.04.1964,Вища,,,тимчасово не працює,тимчасово не працює,ні,так,
21254,293,mp-sn96_skl9,9,Нагаєвський Артем Сергійович,Артем,Сергійович,Нагаєвський,А.С.,,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 96/",,,0,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",226,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",96,"освіта вища, заступник голови правління, ПАТ АТП 13058, член ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"", судимість відсутня, включений до виборчого списку під № 96.",http://itd.rada.gov.ua/mps/info/page/21254,http://static.rada.gov.ua/dep_img9/sn96.jpg,sn96,1,24.01.1983,Вища,,,заступник голови правління,ПАТ АТП 13058,ні,так,
